"url","uniqueUsers","pageViewsTotal","totalEngagementTime","averageScroll","averageDurationPerUser","averageRFV","cumulativeRFV","totalDuration","averageDurationPerPage","averageEngagementTimePerUser","averageEngagementTimePerPage","pageViewsPerUser","discoverImpressions","googleNewsImpressions","searchImpressions","searchPosition","searchClicks","searchCTR","discoverClicks","discoverCTR","googleNewsPosition","googleNewsClicks","googleNewsCTR","searchClicksPerArticle","searchImpressionsPerArticle","discoverClicksPerArticle","discoverImpressionsPerArticle","googleNewsClicksPerArticle","googleNewsImpressionsPerArticle"
"https://www.hotnewhiphop.com/886090-nike-book-1-mowabb-sneaker-news-2","18","19","325.21","61.4","51.3","1.44","27.45","923.49","48.6","18.07","17.12","1.06","0","18","44","33.22","3","6.82","0","0","13","0","0","3","44","0","0","0","18"
"https://www.hotnewhiphop.com/897190-air-jordan-4-rm-easter-sneaker-news-2","18","20","200.45","73.64","16.92","1.92","38.35","304.55","15.23","11.14","10.02","1.11","0","24","178","23.7","3","1.69","0","0","34","0","0","3","178","0","0","0","24"
"https://www.hotnewhiphop.com/884770-kendrick-lamar-sneakers-surge-sneaker-news","18","22","309.25","60.96","94.27","1.28","28.14","1696.91","77.13","17.18","14.06","1.22","0","39","271","46.77","0","0","0","0","18.44","0","0","0","271","0","0","0","39"
"https://www.hotnewhiphop.com/889028-nike-shox-r4-blue-lagoon-sneaker-news","18","20","336.76","59.54","41.74","2.46","49.29","751.35","37.57","18.71","16.84","1.11","0","32","135","9.01","2","1.48","0","0","16.78","0","0","2","135","0","0","0","32"
"https://www.hotnewhiphop.com/888411-air-jordan-nu-retro-1-golf-unc-sneaker-news","17","19","239.4","74.85","37.08","2.78","52.85","630.32","33.17","14.08","12.6","1.12","0","8","15","66.73","0","0","0","0","5.38","0","0","0","15","0","0","0","8"
"https://www.hotnewhiphop.com/880082-nike-alphafly-3-football-grey-sneaker-news","17","18","209.5","68.19","22","1","18","374","20.78","12.32","11.64","1.06","0","59","34","36.44","2","5.88","0","0","9.93","0","0","2","34","0","0","0","59"
"https://www.hotnewhiphop.com/892267-a-ma-maniere-x-air-jordan-5-violet-ore-sneaker-news","17","18","201.41","72.24","30.73","6.63","119.27","522.49","29.03","11.85","11.19","1.06","0","5","203","32","0","0","0","0","5.8","0","0","0","203","0","0","0","5"
"https://www.hotnewhiphop.com/884961-air-jordan-11-low-bred-sneaker-news-4","17","19","221.05","78.56","47.51","2.54","48.28","807.73","42.51","13","11.63","1.12","0","1","24","31.46","0","0","0","0","5","0","0","0","24","0","0","0","1"
"https://www.hotnewhiphop.com/877930-air-jordan-1-high-blue-tint-sneaker-news","17","22","396","63.37","82.43","1.61","35.47","1401.27","63.69","23.29","18","1.29","0","18","32","49.75","0","0","0","0","10.61","0","0","0","32","0","0","0","18"
"https://www.hotnewhiphop.com/876388-yeezy-slippers-sneaker-news","17","17","207.58","68.53","58.45","1.5","25.53","993.61","58.45","12.21","12.21","1","0","101","1140","47.09","6","0.53","0","0","9.03","0","0","6","1140","0","0","0","101"
"https://www.hotnewhiphop.com/878954-air-jordan-1-high-85-bred-sneaker-news-5","17","17","234.11","63.77","18.77","4.02","68.4","319.11","18.77","13.77","13.77","1","0","30","20","56.35","0","0","0","0","12.23","0","0","0","20","0","0","0","30"
"https://www.hotnewhiphop.com/876728-nike-air-max-dn-doernbecher-sneaker-news","16","18","280.47","81.02","20.75","1","18","331.95","18.44","17.53","15.58","1.12","0","3","0","0","0","0","0","0","19.67","0","0","0","0","0","0","0","3"
"https://www.hotnewhiphop.com/879705-travis-scott-x-nike-zoom-field-jaxx-light-chocolate-sneaker-news-3","16","16","155.37","91.89","83.11","3.54","56.62","1329.68","83.11","9.71","9.71","1","0","15","6","76.17","0","0","0","0","23","0","0","0","6","0","0","0","15"
"https://www.hotnewhiphop.com/874342-nike-zoom-vomero-5-valentines-day-sneaker-news","16","18","168.16","54.53","14.15","1","18","226.42","12.58","10.51","9.34","1.12","0","55","63","39.11","1","1.59","0","0","8.62","1","1.82","1","63","0","0","1","55"
"https://www.hotnewhiphop.com/888827-air-jordan-4-abundance-sneaker-news","16","16","279.06","77.88","53.29","5.46","87.38","852.71","53.29","17.44","17.44","1","0","26","52","37.79","0","0","0","0","21.46","0","0","0","52","0","0","0","26"
"https://www.hotnewhiphop.com/890132-air-jordan-1-high-og-rare-air-deep-royal-blue-sneaker-news-2","16","19","237.71","70.24","20.08","11.28","214.39","321.31","16.91","14.86","12.51","1.19","0","8","11","45","0","0","0","0","11","0","0","0","11","0","0","0","8"
"https://www.hotnewhiphop.com/887807-nike-vaporfly-4-proto-sail-total-orange-sneaker-news","16","19","313.73","75.78","91.96","6.41","121.87","1471.34","77.44","19.61","16.51","1.19","0","17","140","17.31","0","0","0","0","25.41","0","0","0","140","0","0","0","17"
"https://www.hotnewhiphop.com/881313-nike-book-1-usc-home-pe-sneaker-news","15","16","126.77","73.21","14.25","2.44","39.09","213.74","13.36","8.45","7.92","1.07","0","23","15","64.73","0","0","0","0","16.96","0","0","0","15","0","0","0","23"
"https://www.hotnewhiphop.com/892098-air-jordan-1-low-og-rookie-of-the-year-sneaker-news-6","15","15","107.44","79.53","48.86","3.56","53.39","732.91","48.86","7.16","7.16","1","0","15","174","53.78","0","0","0","0","25.8","0","0","0","174","0","0","0","15"
"https://www.hotnewhiphop.com/876675-travis-scott-x-nike-cactus-jack-golf-collection-sneaker-news","15","18","216.9","80.32","39.3","1.61","29.06","589.5","32.75","14.46","12.05","1.2","0","179","34","72","1","2.94","0","0","15.08","2","1.12","1","34","0","0","2","179"
"https://www.hotnewhiphop.com/875696-nike-book-1-forrest-gump-sneaker-news-2","15","17","100.84","70.2","78.12","1","17","1171.84","68.93","6.72","5.93","1.13","0","7","14","23.07","0","0","0","0","6.43","0","0","0","14","0","0","0","7"
"https://www.hotnewhiphop.com/897632-air-jordan-1-low-td-cleat-bred-toe-sneaker-news","15","17","205.89","55.53","26.29","11.59","196.96","394.31","23.19","13.73","12.11","1.13","41","21","0","0","0","0","0","0","11.95","0","0","0","0","0","41","0","21"
"https://www.hotnewhiphop.com/874580-air-jordan-1-high-og-black-toe-reimagined-sneaker-news","15","16","143.5","83.12","11","2.38","38.15","165","10.31","9.57","8.97","1.07","0","13","24","60.71","0","0","0","0","10.46","0","0","0","24","0","0","0","13"
"https://www.hotnewhiphop.com/890392-nike-book-1-mowabb-sneaker-news-3","15","17","243.1","79.3","99.54","5.09","86.55","1493.17","87.83","16.21","14.3","1.13","0","16","114","17.62","2","1.75","0","0","13","1","6.25","2","114","0","0","1","16"
"https://www.hotnewhiphop.com/890665-nike-kd-18-air-bakin-sneaker-news","15","19","245.42","66.33","115.86","3.17","60.14","1737.97","91.47","16.36","12.92","1.27","0","48","671","16.42","3","0.45","0","0","20.73","0","0","3","671","0","0","0","48"
"https://www.hotnewhiphop.com/880075-louis-vuitton-buttersoft-monogram-sneaker-news","15","16","147.76","80.65","21.4","0.96","15.43","320.94","20.06","9.85","9.24","1.07","0","35","0","0","0","0","0","0","13.34","0","0","0","0","0","0","0","35"
"https://www.hotnewhiphop.com/874976-air-jordan-5-earth-sneaker-news-3","15","17","176.14","86.58","15.46","0.99","16.77","231.86","13.64","11.74","10.36","1.13","0","21","23","15.09","0","0","0","0","15.29","0","0","0","23","0","0","0","21"
"https://www.hotnewhiphop.com/877702-air-jordan-3-valentines-day-sneaker-news-3","15","16","272.35","48.48","108.45","7.93","126.94","1626.78","101.67","18.16","17.02","1.07","0","0","314","27.67","1","0.32","0","0","0","0","0","1","314","0","0","0","0"
"https://www.hotnewhiphop.com/890125-yuto-horigome-x-nike-sb-dunk-low-asparagus-sneaker-news","15","19","306.96","64.8","63.28","2.55","48.5","949.16","49.96","20.46","16.16","1.27","0","19","116","76.23","0","0","0","0","33.21","0","0","0","116","0","0","0","19"
"https://www.hotnewhiphop.com/876487-air-jordan-5-og-grape-sneaker-news","15","15","190.16","83.81","23.19","4.03","60.48","347.9","23.19","12.68","12.68","1","0","5","5","2","0","0","0","0","12.8","0","0","0","5","0","0","0","5"
"https://www.hotnewhiphop.com/879729-nike-air-diamond-turf-signing-day-sneaker-news-2","14","14","134.69","62.86","11.52","1","14","161.24","11.52","9.62","9.62","1","0","12","45","50.33","1","2.22","0","0","31.08","0","0","1","45","0","0","0","12"
"https://www.hotnewhiphop.com/887218-union-la-x-air-jordan-1-high-og-im-back-sneaker-news","14","14","290.18","54.12","23.09","2.46","34.38","323.27","23.09","20.73","20.73","1","0","20","18","47.05","0","0","0","0","13.6","0","0","0","18","0","0","0","20"
"https://www.hotnewhiphop.com/879717-nike-book-1-flagstaff-sneaker-news-3","14","14","50.31","83.56","5.22","1","14","73.06","5.22","3.59","3.59","1","0","11","0","0","0","0","0","0","14.36","0","0","0","0","0","0","0","11"
"https://www.hotnewhiphop.com/877952-nike-kd-17-slim-reaper-sneaker-news-2","14","14","139.12","86.03","13","1.69","23.64","182","13","9.94","9.94","1","0","46","28","25.64","2","7.14","0","0","8.26","1","2.17","2","28","0","0","1","46"
"https://www.hotnewhiphop.com/879467-nike-air-foamposite-one-jeremy-lin-sneaker-news","14","15","212.14","81.57","64.99","1","15","909.86","60.66","15.15","14.14","1.07","0","24","663","16.2","0","0","0","0","11.62","2","8.33","0","663","0","0","2","24"
"https://www.hotnewhiphop.com/876766-lebron-james-reebok-deal-sneaker-news","14","15","279.58","87.56","54.67","7.39","110.92","765.42","51.03","19.97","18.64","1.07","0","43","8","35.5","0","0","0","0","16.47","0","0","0","8","0","0","0","43"
"https://www.hotnewhiphop.com/877525-travis-scott-x-nike-zoom-field-jaxx-light-chocolate-sneaker-news-2","14","14","115.86","72.52","9.59","18.71","261.88","134.21","9.59","8.28","8.28","1","0","33","8","67","0","0","0","0","10.7","0","0","0","8","0","0","0","33"
"https://www.hotnewhiphop.com/888438-fear-of-god-athletics-indiana-basketball-sneaker-news","14","14","276.23","55.23","106.38","1.97","27.62","1489.38","106.38","19.73","19.73","1","0","20","12","28.42","0","0","0","0","28.6","0","0","0","12","0","0","0","20"
"https://www.hotnewhiphop.com/896639-air-jordan-2-3-unc-to-chicago-sneaker-news","14","15","132.1","62.58","12.82","6.56","98.44","179.52","11.97","9.44","8.81","1.07","0","37","217","38.5","1","0.46","0","0","12.81","0","0","1","217","0","0","0","37"
"https://www.hotnewhiphop.com/891323-air-jordan-1-low-og-obsidian-sneaker-news-3","14","15","223.85","86.27","44.22","1.47","21.99","619.04","41.27","15.99","14.92","1.07","0","0","468","7.49","1","0.21","0","0","0","0","0","1","468","0","0","0","0"
"https://www.hotnewhiphop.com/893289-air-jordan-1-high-85-chicago-sneaker-news","13","14","191.6","79.26","50.92","13.83","193.61","662","47.29","14.74","13.69","1.08","0","79","14","124.51","0","0","0","0","14.99","0","0","0","14","0","0","0","79"
"https://www.hotnewhiphop.com/888912-adidas-anthony-edwards-1-chrome-sneaker-news","13","13","98.09","78.55","9.12","1.22","15.83","118.58","9.12","7.55","7.55","1","0","20","0","0","0","0","0","0","17.85","0","0","0","0","0","0","0","20"
"https://www.hotnewhiphop.com/878751-nike-giannis-freak-6-bold-berry-electric-green-sneaker-news","13","13","59.06","51.2","173.11","1","13","2250.49","173.11","4.54","4.54","1","0","15","22","6.18","1","4.55","0","0","12.8","0","0","1","22","0","0","0","15"
"https://www.hotnewhiphop.com/877537-air-jordan-1-high-og-year-of-the-snake-sneaker-news","13","14","202.76","74.31","81.96","2.34","32.69","1065.45","76.1","15.6","14.48","1.08","0","13","0","0","0","0","0","0","15.54","0","0","0","0","0","0","0","13"
"https://www.hotnewhiphop.com/881113-nocta-x-nike-air-force-1-low-pink-foam-sneaker-news-2","13","15","115","66.59","105.89","3.68","55.16","1376.54","91.77","8.85","7.67","1.15","0","23","364","9.97","0","0","0","0","48.22","1","4.35","0","364","0","0","1","23"
"https://www.hotnewhiphop.com/878784-nike-pegasus-41-doernbecher-sneaker-news-2","13","13","75.68","72.86","8.5","2.51","32.65","110.5","8.5","5.82","5.82","1","0","6","0","0","0","0","0","0","14","0","0","0","0","0","0","0","6"
"https://www.hotnewhiphop.com/883383-nike-air-foamposite-one-galaxy-sneaker-news-6","13","16","169.7","68.18","131.47","1.85","29.63","1709.09","106.82","13.05","10.61","1.23","0","16","32","46.53","0","0","0","0","20.06","0","0","0","32","0","0","0","16"
"https://www.hotnewhiphop.com/881459-nike-kd-4-mvp-sneaker-news-2","13","13","91.9","67.59","10.34","4.66","60.6","134.48","10.34","7.07","7.07","1","0","6","486","1.11","0","0","0","0","20.67","0","0","0","486","0","0","0","6"
"https://www.hotnewhiphop.com/884342-nike-book-1-black-label-sneaker-news","13","16","112.91","79.31","19.24","4.55","72.79","250.06","15.63","8.69","7.06","1.23","0","22","7","54.43","1","14.29","0","0","14.68","0","0","1","7","0","0","0","22"
"https://www.hotnewhiphop.com/878990-nike-sb-dunk-low-bhm-sneaker-news-2","13","12","136.73","93.94","31.47","22.63","271.61","409.09","34.09","10.52","11.39","0.92","0","9","0","0","0","0","0","0","64.89","1","11.11","0","0","0","0","1","9"
"https://www.hotnewhiphop.com/888431-nike-sabrina-2-stronger-than-gold-sneaker-news","12","13","87.65","63.45","9.58","3.03","39.44","114.9","8.84","7.3","6.74","1.08","0","21","13","35.69","1","7.69","0","0","10.76","0","0","1","13","0","0","0","21"
"https://www.hotnewhiphop.com/880018-air-jordan-3-lucky-shorts-sneaker-news-3","12","12","39.56","78.81","4.19","1","12","50.22","4.19","3.3","3.3","1","0","36","64","62.95","0","0","0","0","11.78","0","0","0","64","0","0","0","36"
"https://www.hotnewhiphop.com/874961-kanye-sneaker-debate-adidas-sneaker-news","12","12","152","80.63","16.4","13.63","163.61","196.8","16.4","12.67","12.67","1","0","25","4","60","0","0","0","0","6.72","2","8","0","4","0","0","2","25"
"https://www.hotnewhiphop.com/886827-nike-air-max-plus-drift-bred-sneaker-news","12","12","178.22","77.74","43.3","5.12","61.49","519.56","43.3","14.85","14.85","1","0","65","3","8.67","0","0","0","0","17.91","2","3.08","0","3","0","0","2","65"
"https://www.hotnewhiphop.com/885080-air-jordan-4-net-black-sneaker-news","12","13","107.64","67.92","39.78","5.43","70.61","477.36","36.72","8.97","8.28","1.08","0","13","4","64.75","0","0","0","0","40.23","0","0","0","4","0","0","0","13"
"https://www.hotnewhiphop.com/880095-nike-book-1-aspen-corner-pe-sneaker-news","12","13","86.53","75.28","17.57","1","13","210.84","16.22","7.21","6.66","1.08","0","34","16","36.69","0","0","0","0","8.06","0","0","0","16","0","0","0","34"
"https://www.hotnewhiphop.com/888442-nike-dunk-low-next-nature-light-crimson-sneaker-news","12","13","70.2","82.87","7.15","2.97","38.64","85.8","6.6","5.85","5.4","1.08","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"https://www.hotnewhiphop.com/878986-nike-air-diamond-turf-atlanta-sneaker-news-4","12","13","240.04","77","24.53","2.37","30.83","294.36","22.64","20","18.46","1.08","0","9","9","43.44","0","0","0","0","31.33","0","0","0","9","0","0","0","9"
"https://www.hotnewhiphop.com/883941-air-jordan-3-lucky-shorts-sneaker-news-4","12","12","82.62","76.04","7.23","6.58","79.01","86.77","7.23","6.88","6.88","1","0","60","80","56.36","0","0","0","0","21.33","0","0","0","80","0","0","0","60"
"https://www.hotnewhiphop.com/887971-nike-vaporfly-4-white-obsidian-mist-sneaker-news","11","11","143.48","63.83","26.78","1","11","294.61","26.78","13.04","13.04","1","0","24","224","9.95","0","0","0","0","28.54","0","0","0","224","0","0","0","24"
"https://www.hotnewhiphop.com/885815-air-jordan-11-low-bred-sneaker-news-5","11","11","98.12","77.08","10.96","1.23","13.54","120.56","10.96","8.92","8.92","1","0","3","0","0","0","0","0","0","18","0","0","0","0","0","0","0","3"
"https://www.hotnewhiphop.com/882640-nike-air-foamposite-one-galaxy-sneaker-news-5","11","12","104.5","77.83","11.27","1","12","124","10.33","9.5","8.71","1.09","0","24","494","19.37","0","0","0","0","17.46","0","0","0","494","0","0","0","24"
"https://www.hotnewhiphop.com/889463-union-la-x-air-jordan-1-high-og-im-back-sneaker-news-3","11","11","70.65","66.23","68.54","1","11","753.92","68.54","6.42","6.42","1","0","47","627","35.91","0","0","0","0","20.7","0","0","0","627","0","0","0","47"
"https://www.hotnewhiphop.com/876525-nike-air-180-doernbecher-sneaker-news","11","12","379.2","77.66","161.86","1","12","1780.46","148.37","34.47","31.6","1.09","0","15","5","62.6","0","0","0","0","10.07","0","0","0","5","0","0","0","15"
"https://www.hotnewhiphop.com/877964-nike-book-1-flagstaff-sneaker-news-2","11","12","83.52","80","12.57","1","12","138.24","11.52","7.59","6.96","1.09","0","10","11","7.36","0","0","0","0","18.4","0","0","0","11","0","0","0","10"
"https://www.hotnewhiphop.com/884058-nike-kd-18-sneaker-news","11","12","114.43","88.61","14.92","1","12","164.14","13.68","10.4","9.54","1.09","0","15","40","84.2","0","0","0","0","16.8","0","0","0","40","0","0","0","15"
"https://www.hotnewhiphop.com/889470-nike-air-max-1-big-head-origins-sneaker-news","10","11","99.96","91.65","19.51","2.68","29.53","195.13","17.74","10","9.09","1.1","0","22","8","137.38","0","0","0","0","15.23","0","0","0","8","0","0","0","22"
"https://www.hotnewhiphop.com/881445-nike-kd-4-hyper-royal-sneaker-news","10","10","40.42","87.62","6.12","1","10","61.25","6.12","4.04","4.04","1","0","20","6","113.5","0","0","0","0","32.95","0","0","0","6","0","0","0","20"
"https://www.hotnewhiphop.com/875671-air-jordan-11-low-year-of-the-snake-sneaker-news-5","10","12","96.4","63.77","152.88","2.1","25.22","1528.8","127.4","9.64","8.03","1.2","0","4","0","0","0","0","0","0","40","0","0","0","0","0","0","0","4"
"https://www.hotnewhiphop.com/884047-nike-kd-4-gold-medal-sneaker-news","10","11","75.78","61.11","10.71","1.58","17.43","107.15","9.74","7.58","6.89","1.1","0","30","11","64.45","0","0","0","0","10.63","0","0","0","11","0","0","0","30"
"https://www.hotnewhiphop.com/887790-air-jordan-5-fire-red-black-tongue-sneaker-news-3","10","11","104.26","72.78","14.06","1","11","140.61","12.78","10.43","9.48","1.1","0","24","0","0","0","0","0","0","33.12","0","0","0","0","0","0","0","24"
"https://www.hotnewhiphop.com/889872-union-la-x-air-jordan-1-high-og-im-back-sneaker-news-4","10","11","81.89","68.26","21.35","1.26","13.85","213.48","19.41","8.19","7.44","1.1","0","22","31","41.19","0","0","0","0","20.5","0","0","0","31","0","0","0","22"
"https://www.hotnewhiphop.com/881421-air-jordan-1-high-85-bred-sneaker-news-6","10","10","59.17","68.92","7.83","3.33","33.31","78.33","7.83","5.92","5.92","1","0","48","3","21.67","0","0","0","0","7.54","0","0","0","3","0","0","0","48"
"https://www.hotnewhiphop.com/880103-nike-air-foamposite-one-galaxy-sneaker-news-4","9","9","78.43","82.36","117.86","1","9","1060.71","117.86","8.71","8.71","1","0","4","9","79.67","0","0","0","0","39","0","0","0","9","0","0","0","4"
